Win.Loss,Player1.name,Player1.champ.name,Player1.overall.wr,Player1.total.games,Player1.champ.games,Player1.champ.wr,Player1.cs,Player1.mastery,Player2.name,Player2.champ.name,Player2.overall.wr,Player2.total.games,Player2.champ.games,Player2.champ.wr,Player2.cs,Player2.mastery,Player3.name,Player3.champ.name,Player3.overall.wr,Player3.total.games,Player3.champ.games,Player3.champ.wr,Player3.cs,Player3.mastery,Player4.name,Player4.champ.name,Player4.overall.wr,Player4.total.games,Player4.champ.games,Player4.champ.wr,Player4.cs,Player4.mastery,Player5.name,Player5.champ.name,Player5.overall.wr,Player5.total.games,Player5.champ.games,Player5.champ.wr,Player5.cs,Player5.mastery,Player6.name,Player6.champ.name,Player6.overall.wr,Player6.total.games,Player6.champ.games,Player6.champ.wr,Player6.cs,Player6.mastery,Player7.name,Player7.champ.name,Player7.overall.wr,Player7.total.games,Player7.champ.games,Player7.champ.wr,Player7.cs,Player7.mastery,Player8.name,Player8.champ.name,Player8.overall.wr,Player8.total.games,Player8.champ.games,Player8.champ.wr,Player8.cs,Player8.mastery,Player9.name,Player9.champ.name,Player9.overall.wr,Player9.total.games,Player9.champ.games,Player9.champ.wr,Player9.cs,Player9.mastery,Player10.name,Player10.champ.name,Player10.overall.wr,Player10.total.games,Player10.champ.games,Player10.champ.wr,Player10.cs,Player10.mastery,Player1.kda,Player2.kda,Player3.kda,Player4.kda,Player5.kda,Player6.kda,Player7.kda,Player8.kda,Player9.kda,Player10.kda
win,mu5hr00mba,irelia,49,664,307,53,239.3,715910,JetZHang,jarvaniv,48,102,1,0,125,17286,pen gu not u ,leblanc,50,6,1,0,152,4021,neallim,caitlyn,45,121,20,40,188,58888,TouDigi,rell,51,414,4,25,51.8,14601,RedCrimson14,sion,49,117,2,50,151,67563,Creatin3,kayn,49,183,52,56,212.6,798601,DreadPR,yorick,50,346,269,52,229.8,1213229,Fishy Clits ,seraphine,47,245,1,100,162,4126,TheMadMamaBear,nami,50,348,134,52,9.7,343498,2.3386,1.5720,3.20110,2.1357,1.8828,1.7030,2.9499,1.6155,3.0070,3.2014
loss,Raiden699,ksante,56,45,10,40,184.1,42070,ImWooxiy,yasuo,50.06,143.10,0,51.11,0,0,L0uigi,syndra,50,175,52,50,201.3,44140,NotKgS,aphelios,53,126,7,14,163.1,84983,Cheyster,blitzcrank,54,26,5,20,37.8,97575,Krelorlordis,jax,51,165,1,100,232,31329,Lnotstylish99,tryndamere,75,12,5,100,268.4,18279,IamTheBirb,vex,59,49,105,56,168.2,308761,Strawberry BB,jinx,54,158,1,0,131,128601,OriS2,morgana,52,197,26,42,61.6,394900,2.8163,2.60,3.6083,2.3776,3.0324,1.5070,2.64102,2.6591,0.4010,2.8141
loss,Helios1917,ksante,46,136,5,60,160,53567,I Gotta Go Fast,rammus,50,449,443,51,162.1,869867,i hate cat,vex,45,145,6,17,120.5,20819,MikeHawk300,twitch,49,85,92,58,145.3,151524,blue sugar,taric,43,35,7,57,39.6,3906,peanutbutterluvr,sion,47,174,4,100,231,65953,One Big Chud,garen,40,70,28,50,192.5,51330,Jhinting Botlane,malzahar,47,53,16,50,186.6,13036,Throbby Milk,caitlyn,49,39,22,59,182.1,94170,HoChiMinh1955,nautilus,48,235,42,48,34.8,396617,1.9362,3.3649,1.2237,2.5881,4.5420,1.3933,2.3760,2.4664,3.57115,2.4916
loss,Awesome Fangs,fiora,47,189,118,47,187.8,114457,Ryfril,graves,56,79,9,44,148.6,25999,joeyb0i,syndra,52,160,6,33,147,112868,ClayFoxy,ashe,50,10,9,56,205.6,14750,Saitanh,lux,45,11,10,60,40.8,825928,PeaceakaGod,illaoi,50,50,32,59,195.2,940476,nurii,kindred,49,98,43,54,152.5,68524,Aichi Sendou,xerath,64,11,6,67,179.2,3702,HLE Lure,tristana,49,156,8,38,150.5,33076,l YeonDol l,nautilus,56,41,2,50,28,2634,1.7648,1.4930,1.1158,3.29106,4.1144,1.7363,2.4270,3.5470,2.1656,1.6210
win,Big Benney,malphite,52,372,5,80,181.4,11961,VVETREE,nocturne,50,206,83,55,161.9,50774,LizardsCanSwim,varus,53,298,62,55,215.3,458815,0Melhor,vayne,50,68,2,100,166,1814,Beta SubHuman,lulu,49,333,38,55,16.9,55465,SANDVHlCH,pantheon,54,100,2,50,206,10017,TagsAmLagin,vi,51,243,14,57,187.6,38449,Chyle,malzahar,51,243,6,83,239.2,50559,Ydnerycodi,samira,55,211,3,0,199.7,2073,Fartimus,nautilus,59,17,1,0,36,5472,2.3340,2.7472,2.9286,2.6450,2.8812,1.63140,2.4173,2.5333,0.8037,1.5720
win,im yasuo lmao,drmundo,71,14,1,100,347,0,Albino Pony,rengar,51,84,92,51,163,77898,Z3D101,zed,51,170,124,53,189.6,187652,Georgetown,ziggs,50,126,7,86,216.4,38330,Bjergsens Mother,janna,56,34,2,100,20.5,186448,Bolobaokaimunchi,maokai,62,58,54,63,56.8,149834,voyyd,vayne,49,142,25,52,199.8,35310,hodl my beer,heimerdinger,65,23,36,61,185.1,613450,RoPhoenix,nidalee,86,22,2,50,175,1126,honda prelude,nami,47,229,221,47,14.6,3308588,0.6020,2.51104,2.2987,2.7944,2.0720,2.5615,2.9573,2.1059,6.00135,2.5321
loss,perr bear 222,chogath,56,242,43,67,174.7,48120,Jblaum,ivern,50.06,143.10,0,51.11,0,0,Meimeiimm,syndra,46,59,30,50,230.7,18726,LuvMyChoppa420,ezreal,47,110,6,50,218.5,94645,Ganbaru yo,sona,44,127,42,55,14,444516,cooleo,drmundo,54,169,4,100,201.8,0,akædian,shaco,53,290,37,43,135.2,32707,CaptainGasPower,aurelionsol,50.06,143.10,0,51.11,0,0,Jokersters,caitlyn,47,207,47,55,177,98076,Verveg,lux,52,50,13,39,65.9,1303628,2.7360,2.60,2.6577,2.7758,2.5814,2.4863,1.9189,2.60,2.3356,2.5227
loss,SNT YUNNING,garen,51,290,16,63,209.6,246090,R U PP OR POOPOO,wukong,48,220,121,51,157,455270,DefNotSnev,viktor,52,29,1,0,77,571,Senkêtsu,xayah,50.06,143.10,0,51.11,0,0,lilifen,lulu,49,222,8,63,11.3,7605,CCarryMe,nasus,51,83,71,56,200,325605,BuddaGringo,shaco,46,68,8,63,150.5,353973,BarekkObama,ryze,46,54,1,100,189,56149,Nviqfksg,caitlyn,56,9,5,40,167.4,11184,suskoreanTTV,lux,50,199,53,49,36,348992,2.1688,2.3673,0.4010,2.60,3.1720,1.8758,2.4395,2.6770,1.3452,2.3438
win,DepthsBelow,yone,50,123,33,64,220.1,36342,creampiedtaric,rell,59,56,7,57,146.9,6750,Its Esdeath,diana,54,61,3,100,168.7,7154,Fantasyfinalized,ezreal,53,74,2,50,130.5,56334,Pofyredyci,xerath,50,833,335,51,75.1,950656,Sión,ornn,43,44,28,54,167.9,67174,Sad Smile,ivern,54,83,4,25,158.3,126822,CheasyToast7,talon,52,23,1,0,182,34975,Project Sniper,kaisa,60,94,34,74,216.7,37901,ChìllDawg,blitzcrank,53,434,114,59,30.1,361937,2.0695,2.8540,2.3970,1.1130,2.0733,3.7139,6.0738,1.8680,2.71119,3.3922
win,jmon9,malphite,51,184,37,62,180.2,143242,Blunttmann,amumu,71,7,13,54,149.9,194960,fEbERiva,yone,72,36,1,100,335,3400,Garnetft,tristana,50,175,39,49,193.6,36356,BigCuzzoSurf,lux,51,158,47,49,45.4,129209,ModernNeesh,aatrox,52,374,219,56,185.8,207858,WisslingTurtle,warwick,33,12,1,0,205,1353,Wissler,leblanc,46,237,1,0,175,1636,Dan Bílzerían,ezreal,54,144,30,50,202.7,118066,KandyLand,brand,48,240,31,58,87.5,1028329,2.1560,3.1365,2.15180,1.7579,2.3737,2.8855,2.15100,1.88200,2.8584,2.3857
loss,XxWondertxX,yasuo,52,29,1,0,17,41092,meows for catnip,nidalee,52,111,1,0,83,9584,surest leapard,naafiri,46,151,10,50,168.9,6514,nnc28,xayah,20,20,12,25,222.2,85495,Hakukia,sion,53,119,1,0,84,3420,SinxAres,kaisa,50,216,16,50,176.6,26553,Liz On Yuh,evelynn,44,218,24,42,125.4,168207,Tentacle Toucher,veigar,51,153,3,67,137.7,44819,trap on trap,vayne,56,16,44,48,174.4,53799,count the creeps,blitzcrank,52,21,20,60,32.9,287050,1.0000,3.0050,2.1880,2.4478,0.6700,2.4169,2.0478,1.8963,1.7674,2.3211
win,weakside salami,tahmkench,49,129,1,100,154,165414,TheJokesOnYouxxx,shaco,48,48,41,46,42.9,28889,Decamuss,kassadin,41,46,8,63,157.4,29315,Juicy Smollett,jinx,50,240,28,75,222.6,21654,AvalancheQC,nami,57,40,15,80,11.3,64726,FaniDaLightskin,vayne,51,255,4,25,159.8,66006,Eternàl,khazix,50,225,7,29,156.1,116697,FioraMain0nly,viktor,48,277,16,31,204.9,38968,Kusakai,kaisa,47,53,7,43,212.3,86209, ßatmań,pantheon,44,98,15,40,47.6,0,1.5740,1.9229,2.3889,3.84100,3.5528,1.5655,2.2176,1.9869,1.7871,1.9437
win,Kimchiman831,darius,54,101,3,67,141.3,11631,DobbieWonKanobi,warwick,50,24,1,100,106,12332,imabigmac72,akali,77,30,3,100,172.7,24270,Road to Rank 2,vayne,44,62,22,41,178,101802,DeaconTheTurtle,rakan,51,79,10,50,34.8,258310,ZeroPendragon,swain,50,328,65,57,118,224747,carboncraig34,rammus,58,206,11,73,169.2,13118,BeepBeepImASheep,syndra,51,172,2,50,157.5,30368,TheStrangeQuark,caitlyn,51,131,9,67,186.9,16679,JonBravoo,xerath,45,87,9,44,31.2,9097,4.1380,5.0030,5.67160,2.3775,3.9122,2.8254,3.4255,1.1935,2.1666,1.9726
win,Gojodrip,gangplank,44,45,2,50,304.5,82918,scottish octopus,rammus,47,192,5,60,82.4,3213,Mawad10,neeko,39,36,7,71,124.9,127917,stream BTS,kaisa,53,135,39,62,197.1,108067,Diegø,bard,54,452,6,50,23.8,15566,ndjfes,renekton,56,275,3,0,200.7,3207,xb10t,viego,49,101,23,65,185.4,16541,thing4feet,zoe,57,28,1,0,173,0,Tezziy,jhin,51,130,42,45,191.4,151035,evvyuiz,zilean,49,76,2,50,77.5,1163,1.4755,2.5130,1.6859,4.7074,2.8828,1.7290,2.3293,1.4450,2.0766,2.3020
win,Chympanzi,wukong,50,32,4,25,133.8,40664,Guizmo0o,kayn,54,157,33,52,221.6,250660,BATISTUTAAAA,aurelionsol,50.06,143.10,0,51.11,0,0,Lolipopevs2004,kaisa,48,295,2,0,181.5,4990,Neco Arc Main,senna,51,71,13,39,39.2,29286,Lol you jus died,darius,53,116,5,60,151.6,228516,Chaotic Obsidian,zac,49,197,19,79,133.7,43504,Pikachubukkake,lux,46,13,5,60,70.8,1427527,kittenet,missfortune,53,96,97,57,178.4,1231892,l0ck0nstrat0s01,morgana,50.06,143.10,0,51.11,0,0,1.5540,2.39107,2.60,1.6055,1.7140,2.8968,3.9053,2.5740,2.3674,2.60
win,HangukPepper,jax,53,297,7,43,220,11545,LETHAL JARVAN IV,jarvaniv,52,349,324,56,107,3438755,rebmevon,viktor,51,306,7,71,220.1,6212,Marl0n,ezreal,49,194,32,47,199.7,670037,Booshanadaqueeda,bard,50.06,0,1,100,21,74870,Refutes,teemo,52,31,34,53,205.2,191476,Zisted,shaco,40,15,7,29,114.3,812770,jFzHyman,nasus,60,60,12,42,159.5,7149,The Evenstar,ashe,52,21,3,33,197.7,46437,msCooL,morgana,47,535,7,43,35.3,93780,1.6063,2.9854,2.1073,2.9667,8.6710,2.4097,2.3171,2.4456,2.1667,2.6020
loss,StarPlatinum45,malphite,57,108,16,69,159.9,20993,Kerinchak,elise,55,55,7,57,139.1,6084,lemoniek,neeko,52,370,159,55,131.5,217727,Kali Uchis bf,jhin,48,148,115,50,182,732394,Snow Pawtrol,yuumi,43,161,129,42,5.5,174018,TheWhistler,quinn,50,355,51,59,172.1,115236,balsackmcgee,volibear,49,207,187,50,179.3,123587,p1mp1s,malzahar,54,179,24,58,164.7,111136,VíT,ashe,51,51,2,50,232.5,40178,Shindatenshi,senna,43,140,3,33,29,69150,3.6956,3.1080,2.0381,2.5476,6.0922,2.36110,2.8462,2.8047,2.52110,2.2760
win,ForlornCreed,sett,48,215,1,100,179,43062,Snorkz,jarvaniv,54,35,7,71,156.3,16705,Squeakyllama,kassadin,29,17,1,100,175,7681,requisitebearpun,aurelionsol,56,99,28,64,211.5,25541,Avehcado,taric,45,80,4,100,41,7179,cookielol irl,illaoi,58,31,2,50,281.5,6005,Yanrenjun,kayn,51,172,137,59,166.7,113574,rablon,fizz,63,19,1,0,205,219,Äshed,ashe,51,241,192,52,196.3,0,iMushmellow,sona,47,219,58,48,16.1,365767,2.1890,2.2044,2.69300,2.6091,3.7415,2.19135,2.4267,3.10250,1.8967,3.2126
loss,eggfooyoung123,darius,70,10,15,53,196.4,1119815,Jockey666,viego,45,134,1,0,130,14788,Master Wu Zhao,corki,57,35,1,0,125,2777,xxpro41xx,ezreal,50.06,0,1,0,126,24286,Machiyuki,alistar,29,7,1,0,33,10054,FıstMyAss,lillia,42,19,2,100,134.5,4425,CrayonsInMyAss,leesin,47,30,1,100,132,79883,Avox99,azir,53,62,9,44,166.6,6834,Chakoti,caitlyn,56,154,6,67,215.5,9168,ITechno1,rakan,64,14,2,100,27,8766,2.88102,1.3080,0.8920,1.0010,0.9100,3.0055,4.33110,1.9648,2.8372,4.5010
win,W0TA,ksante,50,136,12,42,159.5,18119,Bradley Copper,fiddlesticks,46,168,36,58,176.9,524466,BStealinDaBooty,akali,48,134,55,51,162,66005,StormyJN,samira,54,183,10,50,172.3,52490,Hexteçh Swain,swain,48,124,113,50,56.3,422632,d0ggy m0m,nasus,50.06,143.10,0,51.11,0,0,Bánh Xèo Bánh Bò,khazix,59,41,2,50,238.5,16280,BerryBoss97,yone,52,743,29,62,205.4,60051,arsangenie2023,jinx,50,660,66,49,158.3,95094,Waffles4TheWin,lulu,51,322,4,50,12.5,7678,2.1346,3.1266,2.4695,2.64108,2.4639,2.60,7.17105,2.0562,2.8888,3.3623
loss,pk say shay,malphite,67,9,1,0,241,419,babypeachcup,reksai,47,58,1,0,190,6324,AIiyah,orianna,53,130,108,54,187.3,150034,GodsonX,missfortune,49,320,87,59,170.8,85263,Dumb Baby,brand,25,8,1,0,59,16989,Jemarcus,renekton,48,184,18,39,182.9,150564,xol1,graves,49,77,5,80,213.6,57820,Aunai,viktor,60,198,28,68,201.9,20151,KittySlayerLee,aphelios,55,309,198,55,190.2,456245,Mopork,zilean,53,75,74,50,40.1,1504502,4.0040,3.0070,2.9962,2.3579,0.8630,0.9635,4.4344,5.3459,2.5269,3.4716
win,Biggà,illaoi,50.06,0,3,33,271.3,33726,hyoio,vi,50,64,1,100,136,41170,kiss ire,kaisa,63,30,20,65,230.1,15849,Meatball Bus,ashe,52,126,85,53,160.7,431502,GOTH GIRLFRIENÐ,karma,53,144,2,50,23.5,16857,RevealedTøast,mordekaiser,52,275,9,44,180.3,105060,hesaidwhaaaaat,shaco,59,116,37,54,169.4,164354,wvbnnnl,yone,50.06,0,1,0,206,421,akDeadly88,ezreal,51,39,19,58,202.6,12991,Branddmain,brand,49,45,26,54,72.5,317817,1.1843,1.9190,2.34110,2.2859,2.3905,1.9670,2.6270,1.2570,2.4478,1.7456
loss,GOTH GIRL WANTED,volibear,48,219,7,71,200.6,28594,The Squidz,jarvaniv,54,76,4,0,183.8,7878,King Royce,jayce,44,165,86,50,181.4,171901,DisguisedMonkeyz,ziggs,55,113,23,48,220.6,70648,ctiia,alistar,50,210,188,49,27.4,120959,dja852,garen,48,153,46,52,187.2,319528,tomylodbrok,vex,47,202,29,52,165,0,,,,,,,NA,,,,,,,,NA,,,,,,,,NA,,1.6077,1.5915,2.8684,4.3562,2.7221,2.3660,2.6054,,,
loss,enua,pantheon,44,41,22,50,165.3,177780,RamboTheGreat7,xinzhao,47,324,275,48,170.3,1539702,Vert3X69,sylas,25,12,1,0,194,78499,tempfvqpamjfggxj,kogmaw,42,12,1,0,191,10376,tempunvsfomrqguc,morgana,42,12,2,0,35.5,133238,ThePescado,renekton,45,114,3,67,218.3,17133,warwickandmorty,briar,43,114,10,30,153,5198,RtoEkko,ekko,48,174,124,52,195.4,361202,NMinozaJ,jinx,56,128,3,33,251,51509,ProZeners,leona,47,17,1,100,40,13388,1.8592,2.3763,3.60100,1.5060,2.0030,1.8847,1.4260,3.0069,2.88147,3.6720
win,fersrerder95,camille,50.06,0,1,100,200,78067,JuiceLimes,vi,65,20,1,0,187,4377,JakesAtLarge,katarina,55,100,81,57,139.6,295673,ThroughoutHeaven,ashe,50.06,143.10,0,51.11,0,0,Kítsu,rakan,40,60,3,100,35.3,75384,Satzu,jarvaniv,41,120,6,67,129,17152,QUEEN OF HELL,lillia,53,248,1,0,156,6830,Sirse,kennen,60,20,1,0,201,6275,Your Fav Suh,missfortune,45,73,36,25,165.5,352313,LukeLuke,rell,37,59,7,29,55.9,3497,6.75120,2.0080,3.1089,2.60,3.6023,4.8252,0.5330,3.86150,1.8877,2.5923
loss,Boots McLiquid,aatrox,40,63,27,33,181.1,635293,Mathieee,skarner,48,122,6,50,151.2,16940,lrize,vex,38,8,3,33,196.3,22856,TrainingDumbee,ezreal,54,89,1,0,172,2107,La Lune VN1,lux,49,251,31,58,71.1,19201,BitwiseShift,ksante,48,225,168,52,167.2,170942,4 bucks per gank,masteryi,49,253,222,51,182.4,2181735,butwhatami,fizz,49,866,13,31,153.7,41431,GimmieYourPunani,ashe,63,121,65,65,179.5,175383,jajang6,braum,52,183,9,56,32.3,22680,1.4856,3.0945,3.50117,0.8540,2.4643,1.8648,2.4187,2.0862,2.8173,3.9817
win,focus on win,fiora,58,12,1,100,204,13261,shunpo vibes,nidalee,67,6,1,100,272,15194,MaristeIIa,twistedfate,51,601,105,54,204.1,253479,AkiEssence,twitch,52,317,1,100,234,11452,CursedKiss,milio,54,270,5,80,13.6,7392,Oivio,ksante,52,139,30,57,180.2,69003,NaisuShot,leesin,51,322,26,42,158.9,76741,ATT36Percent,ahri,52,277,3,0,163,43437,Blácklight,lucian,49,94,7,57,234.9,138600,DivineSkyfall,nami,47,348,1,0,12,15825,1.4020,4.22310,1.6551,3.1760,5.2406,1.9264,1.7857,1.8047,2.33119,2.3020
loss,DarwinLoR,renekton,53,270,68,56,188,97304,ØEdênØ,zed,83,6,1,0,252,4663,Coltz,malzahar,48,186,63,57,213.5,132856,Òxý,vayne,44,129,4,50,257.3,160877,I Support ADC,lux,54,382,192,55,49.5,382800,Steven The Sloth,sion,50,106,95,52,261.5,69623,BlaineDaPlane,briar,50,604,74,43,187.4,53553,PlePlePle69,ahri,53,248,1,100,246,4966,Norton 360 Gamer,kaisa,49,61,3,67,192.7,77403,SomeoneElseCarry,brand,51,542,1,100,67,11341,1.7374,3.1480,3.3356,2.3660,2.6943,0.7738,2.4987,2.6730,2.2987,0.9310
loss,Aurhan,quinn,51,73,65,51,184.8,627841,HipsterManBun,reksai,49,81,74,50,147.7,67476,Santana07,vex,48,23,6,50,206.8,10386,TrRore,jhin,45,119,61,48,212.3,384846,FruitPunchHero,morgana,40,90,6,50,25.7,38776,darkwarlord34,sion,50,284,17,47,133.1,52439,50 10 in french,briar,63,40,4,50,171,15227,robotman1234,akshan,44,9,1,100,201,21508,Farmchu,ashe,59,99,2,100,163.5,3386,Haycam,xerath,35,20,8,38,35.6,72093,2.1370,2.9777,2.7670,3.9882,4.2228,1.4845,2.1375,2.7170,3.4460,2.7149
loss,Acoexnyf,aatrox,44,16,10,40,158.9,6060,rhexzyyy,diana,44,16,9,56,178.4,5483,FromTheFirstNote,orianna,41,66,4,25,179.8,5406,BoomOnFishbones,jinx,50,262,166,57,204,902805,OddSlice,zyra,52,104,2,50,62,19866,Egaladly,irelia,47,70,2,50,212.5,6311,CoffeeTableBook,amumu,55,65,4,100,163.3,72764,hacob12,naafiri,58,93,7,71,172.6,16865,aceshine,ezreal,53,305,37,54,197.2,40602,Trimbo,thresh,50,66,30,60,30.8,857254,1.3445,1.9147,3.0030,2.6766,2.5030,1.6270,5.1030,2.5390,4.2374,3.3516
loss,leaguesgarbo,aatrox,52,87,16,56,196.4,10524,soamNA,nunu,50.06,143.10,0,51.11,0,0,Its12pm,veigar,45,111,6,50,174.3,144512,Bl00dhunter1923,missfortune,46,74,4,50,194.8,35386,apenguin24,nautilus,48,31,3,0,32.3,45869,Club with Mayo ,olaf,56,90,1,100,180,101188,PLATBURGER,zac,45,83,1,100,152,10011,Kevas,chogath,42,85,27,44,181.1,535069,frogpickle,kaisa,49,267,19,32,189.3,68738,SnR4c0on,senna,56,59,44,48,33.1,397900,2.7578,2.60,1.6775,2.0865,0.9313,5.75120,8.5020,3.0872,2.5982,1.9631
loss,IamT4L,sett,50,120,9,56,157.1,9051,skyfall3665,evelynn,35,17,7,43,166.4,226254,sxety,lux,53,197,9,44,195.4,29317,Hioshen,jinx,64,50,13,69,182.7,9235,W00DY FRUITY,missfortune,49,150,16,50,163.1,49264,Onii San Fizz,teemo,44,50,8,38,221.6,6613,Onii San Yone,masteryi,50,26,2,50,152,1042,Kíth,diana,46,13,20,65,195.6,308985,Jamal Ola,sivir,55,67,59,59,225.2,58219,xVxPaNcAkEzxVx,senna,50,164,55,47,36.5,267640,1.4536,2.21103,5.4679,2.6490,3.3281,1.5341,0.7530,3.2986,3.8277,1.9435
loss,Èntropy,sett,50.06,143.10,0,51.11,0,0,huehuéhuehuehue,diana,50.06,143.10,0,51.11,0,0,bageIs,ahri,50,464,47,55,156.2,1295374,I LOVE FISH,zeri,51,614,111,50,220.2,120086,juicybadger,yuumi,52,583,65,54,5.4,790307,Iamneiko,teemo,46,96,1,100,175,34205,mqqpbnzy,amumu,52,147,18,67,152.7,126825,Ellio,naafiri,50,74,40,53,169.3,30564,3 gun lucian,kaisa,51,218,95,54,192.3,520249,BurningFrost56,taric,49,176,13,62,48.6,35507,2.60,2.60,2.2271,3.5278,4.4923,4.0040,3.2847,2.0779,2.4297,2.7017
loss,faketailopez,drmundo,52,105,4,75,143,0,WontonTNT,leesin,45,128,26,50,146.2,504202,tjkjutswu,sylas,20,10,2,0,138.5,277,ƒerny,vayne,54,181,96,57,161.5,440720,Zndrsplt,renata,50.06,143.10,0,51.11,0,0,TESTAccPlzIgnore,singed,43,69,15,40,260.9,49603,DaLeetCookiie,zac,47,234,38,53,156.2,61004,Sxy Instinct,naafiri,51,307,47,66,155.9,31733,HardSuckMid,jhin,53,335,40,48,215.6,0,PHPGator,nautilus,64,107,65,59,42.2,416192,2.2940,2.0565,0.7935,2.3982,2.60,2.2136,3.8148,2.8091,2.64102,4.0023
loss,alienswarm10,illaoi,33,6,1,0,238,38303,JAHBLESS,khazix,51,65,2,50,127.5,40948,21 Boob,sylas,47,103,1,0,161,19634,NeøQueenSerenity,xayah,46,37,4,25,163.8,69635,Laz the Gilded,heimerdinger,44,126,31,52,34.9,117548,BedroomPurpose,garen,63,32,18,61,224.8,41622,Narutikki,sejuani,40,10,2,50,180.5,5900,Popolvu,swain,33,9,3,67,171.3,5490,Chaptermaster1,jhin,45,101,59,51,180.6,599178,xCAEZAR,rell,60,52,28,64,27.2,20749,1.4050,2.1160,0.7130,1.7543,2.2639,1.8376,3.6745,3.2797,3.5674,2.9715
win,Clearlove XXX,jayce,53,38,7,71,190.1,62529,Cereal Life,leesin,90,10,41,63,167.1,204438,1 True ekko,swain,58,36,40,65,160.5,62320,GingerLight,kaisa,52,23,16,63,184.3,42118,Dr Dips,blitzcrank,44,61,24,42,35.6,455504,GrandTeamCanyon,ornn,36,75,4,50,183.8,33052,Lin Xiaoying,xinzhao,54,37,27,63,176.6,229939,LaBrone Jahames,trundle,48,97,6,67,204,77240,Nažca,alistar,50,103,4,25,38.3,57586,fung zaau,lucian,57,49,21,76,224.4,148193,2.8364,2.4576,4.5774,2.3180,3.3219,5.0933,2.1697,1.7643,2.8930,3.05104
win,SteveBreh,kayle,52,240,169,56,229.4,312347,Not Ohio,briar,50,42,4,75,154.5,2787,YungerWolnut,garen,51,131,70,63,221.4,63885,Holysugar,kaisa,42,43,11,36,193.3,141009,Super Saiyan X,taric,46,26,1,100,36,63646,ßrånddj,riven,53,60,44,55,223.6,80759,hnmmagazine,zac,42,43,21,38,145.7,11517,LemonWatery,orianna,50,367,5,40,201,36761,vzmkjv,xayah,47,53,6,17,158,2022,KER0BER0S,nautilus,54,78,1,0,31,33390,2.6954,2.90143,3.3368,2.3369,18.0010,2.4579,3.1544,3.0850,1.9572,0.8310
loss,Fiszzbot,cassiopeia,47,218,84,46,188.1,51441,BobtheUnicorn48,hecarim,51,154,20,45,185.1,363452,D2PD2P,lux,46,228,54,57,188.8,893699,Epicnarwhal51,missfortune,51,151,15,47,183.4,140985,16vo,xerath,59,184,68,66,43.5,173349,Master Hunter21,aurelionsol,55,141,24,67,232.2,117421,cl0wnb4by,galio,44,16,3,33,161,2794,AkaIiLove,naafiri,46,185,4,50,207.5,5415,globsofjello,twitch,40,103,13,39,132.7,8296,kasumiix,morgana,50.06,143.10,0,51.11,0,0,1.8472,2.6879,4.4669,1.9656,4.8657,2.6185,3.5290,1.8185,1.7449,2.60
win,XxHumnanxX,pantheon,49,397,46,52,133.4,117277,Phegodwi,vi,50.06,143.10,0,51.11,0,0,Käladin,twistedfate,48,242,99,47,173.6,418640,xXxMilkManxXx,caitlyn,63,8,2,50,201.5,2473,xXPetSecXx,blitzcrank,67,9,18,72,30.6,28263,TylersDisciple,lillia,38,39,1,0,140,879,Ascena,briar,42,159,79,52,167.2,57580,Zenyike,talon,50.06,143.10,0,51.11,0,0,Apex Twink,aphelios,50.06,143.10,0,51.11,0,0,FemBoy7,zyra,48,58,9,67,40.8,189884,2.2363,2.60,1.7560,2.1570,3.4221,1.4090,2.6597,2.60,2.60,2.1137
loss,jaguar203,jax,50.06,0,1,0,202,201,SatoshiSama,ivern,51,94,57,61,145,94780,Tonyan IV,viktor,53,102,45,69,213.6,94502,xlilackyo,lux,22,9,2,50,236,81078,Skinntea,senna,50,8,5,40,29.2,3033,Buff Garen Now,mordekaiser,53,38,17,59,175.1,66185,Kayn Mint,kayn,56,36,11,55,254.7,242741,Lueedith,katarina,51,426,63,49,177.3,183307,PlzGoEsy,jhin,53,118,8,50,168.5,15271,Icecream170,xerath,62,53,5,80,21.4,22674,1.1040,4.7328,3.0668,4.18100,3.4426,2.4251,2.61101,1.9797,4.8268,3.0016
win,Randychapo,darius,64,14,10,90,175.5,188001,ÐËÅTH MÈTÂL HÉÃÐ,sion,60,30,26,62,173.6,579417,daywae,yone,33,12,1,100,144,50729,ReturnOfTheSwag,ashe,46,78,4,50,190.8,54062,BestFriendSword,nasus,51,162,30,50,69.9,30976,Pìkí,teemo,49,41,18,56,213.1,1978474,Goombaton,lillia,52,112,1,0,133,6762,Stylas,sylas,50,26,28,50,143.6,39916,1ST Garrus,caitlyn,50,289,6,33,235.3,84189,1ST Fire ,nami,49,41,2,50,10.5,33792,3.3082,2.2249,2.67120,3.53108,2.3737,2.2364,1.0840,3.03106,3.3198,2.5060
loss,BrickyWizard,nasus,51,171,36,53,199.1,142329,Shacö,shaco,55,97,51,61,162.1,119850,kazhyne,akali,44,9,8,38,179.8,27938,Tutiplum,twitch,37,65,1,0,227,10454,T1 Wrong Hole GG,lissandra,51,283,6,33,49,15821,Exilëd,naafiri,49,68,5,60,210.2,3963,Cid Raines,maokai,47,338,2,50,192,61229,BookerJ,azir,54,453,241,56,201.4,193455,Akashi Dragon,samira,47,290,220,47,168.4,1163023,Rawcrateokittens,morgana,47,19,1,100,213,11109,2.4661,2.8877,2.9189,1.6340,2.5035,1.3872,3.3630,2.7866,2.4979,3.1160
